#node1,node2,node1_string_internal_id,node2_string_internal_id,node1_external_id,node2_external_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,prediction,combined_score
clindamycin,moxifloxacin,-100002786,-100004259,-1.CID100002786,-1.CID100004259,0,0,0,0,0,0,0,0.739,0,0.739
cefoxitin,metronidazole,-100002637,-100004173,-1.CID100002637,-1.CID100004173,0,0,0,0,0,0,0,0.739,0,0.739
chloramphenicol,amikacin,-100000298,-100002142,-1.CID100000298,-1.CID100002142,0,0,0,0,0,0,0,0.739,0,0.739
famotidine,lansoprazole,-100003325,-100003883,-1.CID100003325,-1.CID100003883,0,0,0,0,0,0.187,0,0.689,0,0.739
gentamicin,norfloxacin,-100003467,-100004539,-1.CID100003467,-1.CID100004539,0,0,0,0,0,0,0,0.738,0,0.738
RASA1,KRAS,1846381,1844404,9606.ENSP00000274376,9606.ENSP00000256078,0,0,0,0,0.113,0.177,0,0.67,0,0.738
ampicillin,norfloxacin,-100002173,-100004539,-1.CID100002173,-1.CID100004539,0,0,0,0,0,0,0,0.737,0,0.737
HRAS,FLT3,1849235,1843598,9606.ENSP00000309845,9606.ENSP00000241453,0,0,0,0,0,0.113,0,0.715,0,0.737
KRAS,FLT3,1844404,1843598,9606.ENSP00000256078,9606.ENSP00000241453,0,0,0,0,0,0.113,0,0.715,0,0.737
DHFR,levofloxacin,1859928,-100004583,9606.ENSP00000396308,-1.CID100004583,0,0,0,0,0,0,0.7,0.151,0,0.737
omeprazole,tinidazole,-100004594,-100005479,-1.CID100004594,-1.CID100005479,0,0,0,0,0,0,0,0.737,0,0.737
cefuroxime,meropenem,-100002658,-100060706,-1.CID100002658,-1.CID100060706,0,0,0,0,0,0,0,0.737,0,0.737
MAP2K1,doxorubicin,1848411,-100001690,9606.ENSP00000302486,-1.CID100001690,0,0,0,0,0,0,0.7,0.146,0,0.736
ABL1,sunitinib,1855665,-103086686,9606.ENSP00000361423,-1.CID103086686,0,0,0,0,0,0.69,0,0.171,0,0.736
amikacin,cefuroxime,-100002142,-100002658,-1.CID100002142,-1.CID100002658,0,0,0,0,0,0,0,0.736,0,0.736
omeprazole,misoprostol,-100004594,-100042955,-1.CID100004594,-1.CID100042955,0,0,0,0,0,0.187,0,0.685,0,0.736
cefazolin,tobramycin,-100002617,-100005496,-1.CID100002617,-1.CID100005496,0,0,0,0,0,0,0,0.735,0,0.735
KRAS,simvastatin,1844404,-100054454,9606.ENSP00000256078,-1.CID100054454,0,0,0,0,0,0,0.7,0.144,0,0.735
azithromycin,penicillin,-100002269,-100002349,-1.CID100002269,-1.CID100002349,0,0,0,0,0,0,0,0.735,0,0.735
tacrolimus,everolimus,-100005372,-100176872,-1.CID100005372,-1.CID100176872,0,0,0,0.681,0,0,0,0.734,0,0.734
DHFR,MTHFR,1859928,1856524,9606.ENSP00000396308,9606.ENSP00000365775,0,0,0,0,0,0,0,0.734,0,0.734
DCK,pyrophosphate,1847023,-100001023,9606.ENSP00000286648,-1.CID100001023,0,0,0,0,0,0.601,0,0.353,0,0.734
moxifloxacin,capreomycin,-100004259,-153297329,-1.CID100004259,-1.CID153297329,0,0,0,0,0,0,0,0.733,0,0.733
chloramphenicol,levofloxacin,-100000298,-100004583,-1.CID100000298,-1.CID100004583,0,0,0,0,0,0,0,0.733,0,0.733
cisplatin,imatinib,-100002767,-100005291,-1.CID100002767,-1.CID100005291,0,0,0,0,0,0,0,0.733,0,0.733
gadofosveset,gadobenate dim.,-100158440,-100197281,-1.CID100158440,-1.CID100197281,0,0,0,0,0,0.184,0,0.683,0,0.733
leucovorin,etoposide,-100000143,-100003310,-1.CID100000143,-1.CID100003310,0,0,0,0,0,0,0,0.732,0,0.732
cefepime,cefoxitin,-100002622,-100002637,-1.CID100002622,-1.CID100002637,0,0,0,0.548,0,0,0,0.732,0,0.732
thymidine,penicillin,-100001134,-100002349,-1.CID100001134,-1.CID100002349,0,0,0,0,0,0,0,0.731,0,0.731
ALDH2,doxorubicin,1844978,-100001690,9606.ENSP00000261733,-1.CID100001690,0,0,0,0,0,0,0.7,0.13,0,0.731
aztreonam,cefuroxime,-100002274,-100002658,-1.CID100002274,-1.CID100002658,0,0,0,0,0,0,0,0.731,0,0.731
fluvoxamine,itraconazole,-100003404,-100003793,-1.CID100003404,-1.CID100003793,0,0,0,0,0,0.282,0,0.636,0,0.731
aztreonam,levofloxacin,-100002274,-100004583,-1.CID100002274,-1.CID100004583,0,0,0,0,0,0,0,0.73,0,0.73
clindamycin,meropenem,-100002786,-100060706,-1.CID100002786,-1.CID100060706,0,0,0,0,0,0,0,0.73,0,0.73
gentamicin,metronidazole,-100003467,-100004173,-1.CID100003467,-1.CID100004173,0,0,0,0,0,0,0,0.729,0,0.729
penicillin,NaHCO3,-100002349,-100010340,-1.CID100002349,-1.CID100010340,0,0,0,0,0,0,0,0.729,0,0.729
cefotaxime,norfloxacin,-100002631,-100004539,-1.CID100002631,-1.CID100004539,0,0,0,0,0,0,0,0.729,0,0.729
HRAS,simvastatin,1849235,-100054454,9606.ENSP00000309845,-1.CID100054454,0,0,0,0,0,0,0.7,0.124,0,0.729
RAP1A,alendronate,1853349,-100002088,9606.ENSP00000348786,-1.CID100002088,0,0,0,0,0,0,0.7,0.126,0,0.729
lidocaine,propafenone,-100003676,-100004932,-1.CID100003676,-1.CID100004932,0,0,0,0,0,0.441,0,0.528,0,0.728
KRAS,lovastatin,1844404,-100003962,9606.ENSP00000256078,-1.CID100003962,0,0,0,0,0,0,0.7,0.121,0,0.728
amikacin,norfloxacin,-100002142,-100004539,-1.CID100002142,-1.CID100004539,0,0,0,0,0,0,0,0.728,0,0.728
VEGFA,MTOR,1855611,1854147,9606.ENSP00000361125,9606.ENSP00000354558,0,0,0,0,0,0,0,0.725,0,0.725
HMGCR,UDCA,1847097,-100005645,9606.ENSP00000287936,-1.CID100005645,0,0,0,0,0,0,0.7,0.113,0,0.725
atropine,N-methylscopol.,-100003661,-100004120,-1.CID100003661,-1.CID100004120,0,0,0,0.784,0,0.197,0,0.667,0,0.724
rapamycin,sorafenib,-100005040,-100216239,-1.CID100005040,-1.CID100216239,0,0,0,0,0,0,0,0.724,0,0.724
FLT3,KITLG,1843598,1843134,9606.ENSP00000241453,9606.ENSP00000228280,0,0,0,0,0,0,0,0.723,0,0.723
chloramphenicol,norfloxacin,-100000298,-100004539,-1.CID100000298,-1.CID100004539,0,0,0,0,0,0,0,0.723,0,0.723
busulfan,idarubicin,-100002478,-100003685,-1.CID100002478,-1.CID100003685,0,0,0,0,0,0,0,0.722,0,0.722
azithromycin,cefuroxime,-100002269,-100002658,-1.CID100002269,-1.CID100002658,0,0,0,0,0,0,0,0.722,0,0.722
methotrexate,capecitabine,-100004112,-100060953,-1.CID100004112,-1.CID100060953,0,0,0,0,0,0.268,0,0.631,0,0.722
ciprofloxacin,fluconazole,-100002764,-100003365,-1.CID100002764,-1.CID100003365,0,0,0,0,0,0.282,0,0.622,0,0.721
HSP90AA1,YWHAZ,1851814,1849183,9606.ENSP00000335153,9606.ENSP00000309503,0,0,0,0,0.111,0.122,0,0.672,0,0.721
morphine,carfentanil,-100004253,-100062156,-1.CID100004253,-1.CID100062156,0,0,0,0,0,0.234,0,0.646,0,0.721
clindamycin,nafcillin,-100002786,-100008982,-1.CID100002786,-1.CID100008982,0,0,0,0,0,0,0,0.72,0,0.72
PPP3CA,rapamycin,1858236,-100005040,9606.ENSP00000378323,-1.CID100005040,0,0,0,0,0,0,0,0.72,0,0.72
diclofenac,omeprazole,-100003032,-100004594,-1.CID100003032,-1.CID100004594,0,0,0,0,0,0,0,0.719,0,0.719
lactulose,neomycin,-100003872,-100004454,-1.CID100003872,-1.CID100004454,0,0,0,0.714,0,0,0,0.718,0,0.718
doxorubicin,sorafenib,-100001690,-100216239,-1.CID100001690,-1.CID100216239,0,0,0,0,0,0,0,0.717,0,0.717
metronidazole,meropenem,-100004173,-100060706,-1.CID100004173,-1.CID100060706,0,0,0,0,0,0,0,0.716,0,0.716
PDGFB,NRP1,1851250,1845737,9606.ENSP00000330382,9606.ENSP00000265371,0,0,0,0,0,0.576,0,0.357,0,0.715
TOP2A,cisplatin,1860923,-100002767,9606.ENSP00000411532,-1.CID100002767,0,0,0,0,0,0,0,0.714,0,0.714
dUMP,methotrexate,-100000688,-100004112,-1.CID100000688,-1.CID100004112,0,0,0,0,0,0,0,0.714,0,0.714
cimetidine,indomethacin,-100002756,-100003715,-1.CID100002756,-1.CID100003715,0,0,0,0,0,0,0,0.714,0,0.714
mifepristone,spironolactone,-100004196,-100005267,-1.CID100004196,-1.CID100005267,0,0,0,0,0,0,0,0.713,0,0.713
penicillin,meropenem,-100002349,-100060706,-1.CID100002349,-1.CID100060706,0,0,0,0,0,0,0,0.712,0,0.712
isoproterenol,metoprolol,-100003779,-100004171,-1.CID100003779,-1.CID100004171,0,0,0,0,0,0,0,0.712,0,0.712
ABL1,KRAS,1855665,1844404,9606.ENSP00000361423,9606.ENSP00000256078,0,0,0,0,0.098,0.305,0,0.576,0,0.711
BCR,RASA1,1848539,1846381,9606.ENSP00000303507,9606.ENSP00000274376,0,0,0,0,0,0.57,0,0.357,0,0.711
folate,vitamin K,-100003405,-100004812,-1.CID100003405,-1.CID100004812,0,0,0,0,0,0.238,0,0.63,0,0.71
norfloxacin,piperacillin,-100004539,-100004834,-1.CID100004539,-1.CID100004834,0,0,0,0,0,0,0,0.71,0,0.71
metronidazole,neomycin,-100004173,-100004454,-1.CID100004173,-1.CID100004454,0,0,0,0,0,0,0,0.71,0,0.71
penicillin,cefuroxime,-100002349,-100002658,-1.CID100002349,-1.CID100002658,0,0,0,0,0,0,0,0.709,0,0.709
leucovorin,dUMP,-100000143,-100000688,-1.CID100000143,-1.CID100000688,0,0,0,0,0,0,0,0.709,0,0.709
lincomycin,tobramycin,-100003928,-100005496,-1.CID100003928,-1.CID100005496,0,0,0,0,0,0,0,0.709,0,0.709
leucovorin,thymidine,-100000143,-100001134,-1.CID100000143,-1.CID100001134,0,0,0,0,0,0,0,0.708,0,0.708
midodrine,atomoxetine,-100004195,-100054840,-1.CID100004195,-1.CID100054840,0,0,0,0,0,0,0,0.708,0,0.708
CHRM2,methacholine,1850196,-100001993,9606.ENSP00000319984,-1.CID100001993,0,0,0,0,0,0.639,0.211,0,0,0.707
TOP2B,cisplatin,1859958,-100002767,9606.ENSP00000396704,-1.CID100002767,0,0,0,0,0,0,0,0.706,0,0.706
TOP2B,idarubicin,1859958,-100003685,9606.ENSP00000396704,-1.CID100003685,0,0,0,0,0,0,0.549,0.367,0,0.706
trimethoprim,meropenem,-100005578,-100060706,-1.CID100005578,-1.CID100060706,0,0,0,0,0,0,0,0.705,0,0.705
cefoxitin,erythromycin,-100002637,-100003255,-1.CID100002637,-1.CID100003255,0,0,0,0,0,0,0,0.705,0,0.705
methotrexate,D-penicillamine,-100004112,-100004727,-1.CID100004112,-1.CID100004727,0,0,0,0,0,0,0,0.704,0,0.704
azithromycin,metronidazole,-100002269,-100004173,-1.CID100002269,-1.CID100004173,0,0,0,0,0,0,0,0.704,0,0.704
TOP2A,DPYD,1860923,1855189,9606.ENSP00000411532,9606.ENSP00000359211,0.07,0,0,0,0.073,0,0,0.683,0,0.703
ampicillin,neomycin,-100002173,-100004454,-1.CID100002173,-1.CID100004454,0,0,0,0,0,0,0,0.703,0,0.703
moxifloxacin,meropenem,-100004259,-100060706,-1.CID100004259,-1.CID100060706,0,0,0,0,0,0,0,0.703,0,0.703
penicillin,levofloxacin,-100002349,-100004583,-1.CID100002349,-1.CID100004583,0,0,0,0,0,0,0,0.703,0,0.703
RASA1,PIK3R1,1846381,1846375,9606.ENSP00000274376,9606.ENSP00000274335,0,0,0,0,0,0.576,0,0.326,0,0.702
ABI1,CBL,1856444,1845465,9606.ENSP00000365312,9606.ENSP00000264033,0,0,0,0,0,0.576,0,0.328,0,0.702
ATM,simvastatin,1846577,-100054454,9606.ENSP00000278616,-1.CID100054454,0,0,0,0,0,0,0.7,0,0,0.7
RAF1,nicotine,1844086,-100000942,9606.ENSP00000251849,-1.CID100000942,0,0,0,0,0,0,0.7,0,0,0.7
CRKL,sorafenib,1853038,-100216239,9606.ENSP00000346300,-1.CID100216239,0,0,0,0,0,0,0.7,0,0,0.7
BCR,sorafenib,1848539,-100216239,9606.ENSP00000303507,-1.CID100216239,0,0,0,0,0,0,0.7,0,0,0.7
NRP1,simvastatin,1845737,-100054454,9606.ENSP00000265371,-1.CID100054454,0,0,0,0,0,0,0.7,0,0,0.7
BAD,cisplatin,1849142,-100002767,9606.ENSP00000309103,-1.CID100002767,0,0,0,0,0,0,0.7,0,0,0.7
PIK3R1,cisplatin,1846375,-100002767,9606.ENSP00000274335,-1.CID100002767,0,0,0,0,0,0,0.7,0,0,0.7
CYP2A6,chlorpromazine,1848249,-100002726,9606.ENSP00000301141,-1.CID100002726,0,0,0,0,0,0,0.7,0,0,0.7
CYP2A6,dexamethasone,1848249,-100003003,9606.ENSP00000301141,-1.CID100003003,0,0,0,0,0,0,0.7,0,0,0.7
RAP1A,simvastatin,1853349,-100054454,9606.ENSP00000348786,-1.CID100054454,0,0,0,0,0,0,0.7,0,0,0.7
MTOR,pravastatin,1854147,-100004889,9606.ENSP00000354558,-1.CID100004889,0,0,0,0,0,0,0.7,0,0,0.7
NRAS,lovastatin,1855051,-100003962,9606.ENSP00000358548,-1.CID100003962,0,0,0,0,0,0,0.7,0,0,0.7
BAD,simvastatin,1849142,-100054454,9606.ENSP00000309103,-1.CID100054454,0,0,0,0,0,0,0.7,0,0,0.7
FLT3,pazopanib,1843598,-110113978,9606.ENSP00000241453,-1.CID110113978,0,0,0,0,0,0.578,0,0.311,0,0.7
levofloxacin,sulfamethoxazo.,-100004583,-100005329,-1.CID100004583,-1.CID100005329,0,0,0,0,0,0,0,0.7,0,0.7
NR3C1,mitoxantrone,1843294,-100004212,9606.ENSP00000231509,-1.CID100004212,0,0,0,0,0,0,0.7,0,0,0.7
PDGFB,nicotine,1851250,-100000942,9606.ENSP00000330382,-1.CID100000942,0,0,0,0,0,0,0.7,0,0,0.7
ACHE,cisplatin,1848506,-100002767,9606.ENSP00000303211,-1.CID100002767,0,0,0,0,0,0,0.7,0,0,0.7
NRP1,5-fluorouracil,1845737,-100003385,9606.ENSP00000265371,-1.CID100003385,0,0,0,0,0,0,0.7,0,0,0.7
PLCG1,5-fluorouracil,1843693,-100003385,9606.ENSP00000244007,-1.CID100003385,0,0,0,0,0,0,0.7,0,0,0.7
NRP1,gemcitabine,1845737,-100003461,9606.ENSP00000265371,-1.CID100003461,0,0,0,0,0,0,0.7,0,0,0.7
MAP2K1,azathioprine,1848411,-100002265,9606.ENSP00000302486,-1.CID100002265,0,0,0,0,0,0,0.7,0,0,0.7
RAF1,simvastatin,1844086,-100054454,9606.ENSP00000251849,-1.CID100054454,0,0,0,0,0,0,0.7,0,0,0.7
BAD,doxorubicin,1849142,-100001690,9606.ENSP00000309103,-1.CID100001690,0,0,0,0,0,0,0.7,0,0,0.7
BRAF,famotidine,1847131,-100003325,9606.ENSP00000288602,-1.CID100003325,0,0,0,0,0,0,0.7,0,0,0.7
DHFR,cefazolin,1859928,-100002617,9606.ENSP00000396308,-1.CID100002617,0,0,0,0,0,0,0.7,0,0,0.7
MAP2K1,celecoxib,1848411,-100002662,9606.ENSP00000302486,-1.CID100002662,0,0,0,0,0,0,0.7,0,0,0.7
BAD,sorafenib,1849142,-100216239,9606.ENSP00000309103,-1.CID100216239,0,0,0,0,0,0,0.7,0,0,0.7
POMC,triamcinolone,1845600,-100005544,9606.ENSP00000264708,-1.CID100005544,0,0,0,0,0,0,0.7,0,0,0.7
SHC1,cisplatin,1860266,-100002767,9606.ENSP00000401303,-1.CID100002767,0,0,0,0,0,0,0.7,0,0,0.7
phenytoin,disopyramide,-100001775,-100003114,-1.CID100001775,-1.CID100003114,0,0,0,0,0,0.441,0,0.48,0,0.7
VEGFA,Co-protoporphy.,1855611,-100004972,9606.ENSP00000361125,-1.CID100004972,0,0,0,0,0,0,0.7,0,0,0.7
azithromycin,cefazolin,-100002269,-100002617,-1.CID100002269,-1.CID100002617,0,0,0,0,0,0,0,0.699,0,0.699
chlorthalidone,furosemide,-100002732,-100003440,-1.CID100002732,-1.CID100003440,0,0,0,0,0,0.194,0,0.637,0,0.698
amikacin,erythromycin,-100002142,-100003255,-1.CID100002142,-1.CID100003255,0,0,0,0,0,0,0,0.698,0,0.698
chlorpromazine,metoclopramide,-100002726,-100004168,-1.CID100002726,-1.CID100004168,0,0,0,0,0,0.268,0,0.6,0,0.698
TOP2B,TK1,1859958,1848315,9606.ENSP00000396704,9606.ENSP00000301634,0,0,0,0,0.272,0,0,0.601,0,0.697
cefoxitin,levofloxacin,-100002637,-100004583,-1.CID100002637,-1.CID100004583,0,0,0,0,0,0,0,0.696,0,0.696
naltrexone,carfentanil,-100004428,-100062156,-1.CID100004428,-1.CID100062156,0,0,0,0,0,0,0,0.696,0,0.696
gemcitabine,sunitinib,-100003461,-103086686,-1.CID100003461,-1.CID103086686,0,0,0,0,0,0,0,0.696,0,0.696
VEGFA,PTGS1,1855611,1854170,9606.ENSP00000361125,9606.ENSP00000354612,0,0,0,0,0,0,0,0.694,0,0.695
KDR,PDGFRB,1845437,1844996,9606.ENSP00000263923,9606.ENSP00000261799,0,0,0,0.711,0,0.576,0,0.973,0,0.695
TOP2B,DPYD,1859958,1855189,9606.ENSP00000396704,9606.ENSP00000359211,0.07,0,0,0,0.073,0,0,0.675,0,0.695
DHFR,HSP90AA1,1859928,1851814,9606.ENSP00000396308,9606.ENSP00000335153,0,0,0,0,0.073,0,0,0.685,0,0.695
morphine,neostigmine,-100004253,-100004456,-1.CID100004253,-1.CID100004456,0,0,0,0,0,0,0,0.694,0,0.694
GRB2,YWHAZ,1852164,1849183,9606.ENSP00000339007,9606.ENSP00000309503,0,0,0,0,0,0.517,0,0.391,0,0.693
naloxone,endomorphin-2,-100004425,-105311081,-1.CID100004425,-1.CID105311081,0,0,0,0,0,0,0,0.692,0,0.692
niacin,pravastatin,-100000937,-100004889,-1.CID100000937,-1.CID100004889,0,0,0,0,0,0.153,0,0.647,0,0.692
cortisol,methylpredniso.,-100003640,-100004159,-1.CID100003640,-1.CID100004159,0,0,0,0.792,0,0,0,0.692,0,0.692
ABL1,NRAS,1855665,1855051,9606.ENSP00000361423,9606.ENSP00000358548,0,0,0,0,0.098,0.305,0,0.548,0,0.692
YWHAZ,BCR,1849183,1848539,9606.ENSP00000309503,9606.ENSP00000303507,0,0,0,0,0,0.576,0,0.302,0,0.691
erythromycin,piperacillin,-100003255,-100004834,-1.CID100003255,-1.CID100004834,0,0,0,0,0,0,0,0.691,0,0.691
azithromycin,tobramycin,-100002269,-100005496,-1.CID100002269,-1.CID100005496,0,0,0,0.518,0,0,0,0.691,0,0.691
rapamycin,imatinib,-100005040,-100005291,-1.CID100005040,-1.CID100005291,0,0,0,0,0,0,0,0.691,0,0.691
lamivudine,ribavirin,-100003877,-100005064,-1.CID100003877,-1.CID100005064,0,0,0,0,0,0,0,0.691,0,0.691
dicyclomine,propantheline,-100003042,-100004934,-1.CID100003042,-1.CID100004934,0,0,0,0,0,0.292,0,0.576,0,0.69
cefazolin,levofloxacin,-100002617,-100004583,-1.CID100002617,-1.CID100004583,0,0,0,0,0,0,0,0.689,0,0.689
cefuroxime,metronidazole,-100002658,-100004173,-1.CID100002658,-1.CID100004173,0,0,0,0,0,0,0,0.689,0,0.689
pantoprazole,clarithromycin,-100004679,-100054688,-1.CID100004679,-1.CID100054688,0,0,0,0,0,0,0,0.688,0,0.688
DHFR,FKBP1A,1859928,1857423,9606.ENSP00000396308,9606.ENSP00000371138,0,0,0,0,0,0.576,0,0.296,0,0.688
lansoprazole,metronidazole,-100003883,-100004173,-1.CID100003883,-1.CID100004173,0,0,0,0,0,0,0,0.688,0,0.688
ceftriaxone,tobramycin,-100002656,-100005496,-1.CID100002656,-1.CID100005496,0,0,0,0,0,0,0,0.687,0,0.687
TYMP,dUMP,1844096,-100000688,9606.ENSP00000252029,-1.CID100000688,0,0,0,0,0,0,0,0.67,0.079,0.687
penicillin,neomycin,-100002349,-100004454,-1.CID100002349,-1.CID100004454,0,0,0,0,0,0,0,0.687,0,0.687
metoclopramide,ranitidine,-100004168,-100005039,-1.CID100004168,-1.CID100005039,0,0,0,0,0,0,0,0.686,0,0.686
indomethacin,tolmetin,-100003715,-100005508,-1.CID100003715,-1.CID100005508,0,0,0,0,0,0.246,0,0.595,0,0.685
amikacin,trimethoprim,-100002142,-100005578,-1.CID100002142,-1.CID100005578,0,0,0,0,0,0,0,0.685,0,0.685
CYP2A6,diclofenac,1848249,-100003032,9606.ENSP00000301141,-1.CID100003032,0,0,0,0,0,0.625,0,0.184,0,0.685
doxorubicin,sunitinib,-100001690,-103086686,-1.CID100001690,-1.CID103086686,0,0,0,0,0,0,0,0.685,0,0.685
chloramphenicol,cefoxitin,-100000298,-100002637,-1.CID100000298,-1.CID100002637,0,0,0,0,0,0,0,0.684,0,0.684
ceftazidime,trimethoprim,-100002650,-100005578,-1.CID100002650,-1.CID100005578,0,0,0,0,0,0,0,0.684,0,0.684
PTGS2,streptozotocin,1854602,-100005300,9606.ENSP00000356438,-1.CID100005300,0,0,0,0,0,0,0.549,0.316,0,0.683
5-fluorouracil,mitoxantrone,-100003385,-100004212,-1.CID100003385,-1.CID100004212,0,0,0,0,0,0,0,0.683,0,0.683
ampicillin,meropenem,-100002173,-100060706,-1.CID100002173,-1.CID100060706,0,0,0,0,0,0,0,0.682,0,0.682
norfloxacin,tobramycin,-100004539,-100005496,-1.CID100004539,-1.CID100005496,0,0,0,0,0,0,0,0.682,0,0.682
TK1,methotrexate,1848315,-100004112,9606.ENSP00000301634,-1.CID100004112,0,0,0,0,0,0,0.549,0.313,0,0.682
azathioprine,D-penicillamine,-100002265,-100004727,-1.CID100002265,-1.CID100004727,0,0,0,0,0,0,0,0.681,0,0.681
metronidazole,ranitidine,-100004173,-100005039,-1.CID100004173,-1.CID100005039,0,0,0,0,0,0,0,0.681,0,0.681
ceftriaxone,trimethoprim,-100002656,-100005578,-1.CID100002656,-1.CID100005578,0,0,0,0,0,0,0,0.681,0,0.681
PTPN11,sodium stibogl.,1852389,-116683012,9606.ENSP00000340944,-1.CID116683012,0,0,0,0,0,0,0,0.68,0,0.68
ceftazidime,erythromycin,-100002650,-100003255,-1.CID100002650,-1.CID100003255,0,0,0,0,0,0,0,0.679,0,0.679
fusidic acid,lincomycin,-100003443,-100003928,-1.CID100003443,-1.CID100003928,0,0,0,0,0,0.268,0,0.573,0,0.678
doxorubicin,folate,-100001690,-100003405,-1.CID100001690,-1.CID100003405,0,0,0,0,0,0,0,0.677,0,0.677
TOP2A,DHFR,1860923,1859928,9606.ENSP00000411532,9606.ENSP00000396308,0,0,0,0,0.084,0,0,0.66,0,0.675
chlorthalidone,torasemide,-100002732,-100041781,-1.CID100002732,-1.CID100041781,0,0,0,0,0,0.194,0,0.608,0,0.675
cycloserine,cefoxitin,-100000401,-100002637,-1.CID100000401,-1.CID100002637,0,0,0,0,0,0,0,0.674,0,0.674
HSP90AA1,fluoroaluminate,1851814,-105311325,9606.ENSP00000335153,-1.CID105311325,0,0,0,0,0,0.674,0,0,0,0.674
methotrexate,pralatrexate,-100004112,-100148121,-1.CID100004112,-1.CID100148121,0,0,0,0.585,0,0.226,0,0.591,0,0.674
MAP2K1,sunitinib,1848411,-103086686,9606.ENSP00000302486,-1.CID103086686,0,0,0,0,0,0.629,0,0.145,0,0.674
penicillin,clarithromycin,-100002349,-100054688,-1.CID100002349,-1.CID100054688,0,0,0,0,0,0,0,0.674,0,0.674
metoclopramide,propantheline,-100004168,-100004934,-1.CID100004168,-1.CID100004934,0,0,0,0,0,0,0,0.673,0,0.673
fentanyl,naltrexone,-100003345,-100004428,-1.CID100003345,-1.CID100004428,0,0,0,0,0,0,0,0.673,0,0.673
methacholine,carbachol,-100001993,-100002551,-1.CID100001993,-1.CID100002551,0,0,0,0.636,0,0.505,0,0.357,0,0.672
atropine,midodrine,-100003661,-100004195,-1.CID100003661,-1.CID100004195,0,0,0,0,0,0,0,0.672,0,0.672
cidofovir,tenofovir,-100060613,-100064987,-1.CID100060613,-1.CID100064987,0,0,0,0,0,0,0,0.671,0,0.671
cefoxitin,nafcillin,-100002637,-100008982,-1.CID100002637,-1.CID100008982,0,0,0,0,0,0,0,0.671,0,0.671
folate,sulfamethoxazo.,-100003405,-100005329,-1.CID100003405,-1.CID100005329,0,0,0,0,0,0,0,0.67,0,0.67
sorafenib,regorafenib,-100216239,-111167602,-1.CID100216239,-1.CID111167602,0,0,0,0.912,0,0,0,0.67,0,0.67
clindamycin,tobramycin,-100002786,-100005496,-1.CID100002786,-1.CID100005496,0,0,0,0,0,0,0,0.67,0,0.67
cimetidine,atropine,-100002756,-100003661,-1.CID100002756,-1.CID100003661,0,0,0,0,0,0,0,0.67,0,0.67
cefazolin,cefepime,-100002617,-100002622,-1.CID100002617,-1.CID100002622,0,0,0,0,0,0,0,0.67,0,0.67
ACHE,nicotine,1848506,-100000942,9606.ENSP00000303211,-1.CID100000942,0,0,0,0,0,0,0,0.669,0,0.669
ceftriaxone,sulfamethoxazo.,-100002656,-100005329,-1.CID100002656,-1.CID100005329,0,0,0,0,0,0,0,0.669,0,0.669
amikacin,clindamycin,-100002142,-100002786,-1.CID100002142,-1.CID100002786,0,0,0,0,0,0,0,0.669,0,0.669
cefoxitin,moxifloxacin,-100002637,-100004259,-1.CID100002637,-1.CID100004259,0,0,0,0,0,0,0,0.669,0,0.669
erythromycin,norfloxacin,-100003255,-100004539,-1.CID100003255,-1.CID100004539,0,0,0,0,0,0,0,0.669,0,0.669
cycloserine,amikacin,-100000401,-100002142,-1.CID100000401,-1.CID100002142,0,0,0,0,0,0,0,0.668,0,0.668
cefuroxime,clindamycin,-100002658,-100002786,-1.CID100002658,-1.CID100002786,0,0,0,0,0,0,0,0.668,0,0.668
ciprofloxacin,fusidic acid,-100002764,-100003443,-1.CID100002764,-1.CID100003443,0,0,0,0,0,0,0,0.668,0,0.668
ampicillin,tobramycin,-100002173,-100005496,-1.CID100002173,-1.CID100005496,0,0,0,0,0,0,0,0.668,0,0.668
azithromycin,piperacillin,-100002269,-100004834,-1.CID100002269,-1.CID100004834,0,0,0,0,0,0,0,0.667,0,0.667
methotrexate,mifepristone,-100004112,-100004196,-1.CID100004112,-1.CID100004196,0,0,0,0,0,0.472,0,0.388,0,0.667
dexamethasone,prednisone,-100003003,-100004900,-1.CID100003003,-1.CID100004900,0,0,0,0.613,0,0.347,0,0.505,0,0.667
moxifloxacin,norfloxacin,-100004259,-100004539,-1.CID100004259,-1.CID100004539,0,0,0,0.675,0,0.201,0,0.596,0,0.667
penicillin,nafcillin,-100002349,-100008982,-1.CID100002349,-1.CID100008982,0,0,0,0.638,0,0,0,0.667,0,0.667
cisplatin,metoclopramide,-100002767,-100004168,-1.CID100002767,-1.CID100004168,0,0,0,0,0,0,0,0.667,0,0.667
metronidazole,rifaximin,-100004173,-100072111,-1.CID100004173,-1.CID100072111,0,0,0,0,0,0,0,0.666,0,0.666
ACHE,ranitidine,1848506,-100005039,9606.ENSP00000303211,-1.CID100005039,0,0,0,0,0,0.387,0,0.471,0,0.666
TYMS,sulfamethoxazo.,1849803,-100005329,9606.ENSP00000315644,-1.CID100005329,0,0,0,0,0,0,0,0.666,0,0.666
TOP2B,TYMS,1859958,1849803,9606.ENSP00000396704,9606.ENSP00000315644,0,0,0,0,0.113,0,0,0.639,0,0.666
