#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	prediction	combined_score
TNF	CTLA4	1860103	1848585	9606.ENSP00000398698	9606.ENSP00000303939	0	0	0	0	0	0	0	0.586	0	0.586
HRAS	GGT1	1849235	1843931	9606.ENSP00000309845	9606.ENSP00000248923	0	0	0	0	0	0	0	0.586	0	0.586
POMC	ESR1	1845600	1842435	9606.ENSP00000264708	9606.ENSP00000206249	0	0	0	0	0	0	0	0.586	0	0.586
CDKN1A	NFKB1	1843736	1843094	9606.ENSP00000244741	9606.ENSP00000226574	0	0	0	0	0	0	0	0.585	0	0.585
IRS1	FASN	1848682	1848653	9606.ENSP00000304895	9606.ENSP00000304592	0	0	0	0	0	0	0	0.585	0	0.585
PARK7	KIF1B	1852305	1845440	9606.ENSP00000340278	9606.ENSP00000263934	0	0	0	0	0	0.576	0	0.063	0	0.585
PARP1	PSMA6	1854450	1844920	9606.ENSP00000355759	9606.ENSP00000261479	0	0	0	0	0	0	0	0.585	0	0.585
CEBPA	XRCC5	1861711	1857983	9606.ENSP00000427514	9606.ENSP00000375977	0	0	0	0	0	0.567	0	0.081	0	0.585
ATM	GAPDH	1846577	1843185	9606.ENSP00000278616	9606.ENSP00000229239	0	0	0	0	0	0	0	0.585	0	0.585
ACACA	SIRT1	1852858	1842473	9606.ENSP00000344789	9606.ENSP00000212015	0	0	0	0	0	0.399	0	0.337	0	0.585
SCD	FDFT1	1855232	1842791	9606.ENSP00000359380	9606.ENSP00000220584	0	0	0	0	0	0	0	0.585	0	0.585
SCD	SCAP	1855232	1845772	9606.ENSP00000359380	9606.ENSP00000265565	0	0	0	0	0	0	0	0.585	0	0.585
GAPDH	CDKN1B	1843185	1843169	9606.ENSP00000229239	9606.ENSP00000228872	0	0	0	0	0	0	0	0.585	0	0.585
JAK2	ALB	1857411	1847637	9606.ENSP00000371067	9606.ENSP00000295897	0	0	0	0	0	0	0	0.585	0	0.585
JUN	KEAP1	1855436	1842313	9606.ENSP00000360266	9606.ENSP00000171111	0	0	0	0	0	0	0	0.585	0	0.585
PRKCE	EGFR	1848812	1846445	9606.ENSP00000306124	9606.ENSP00000275493	0	0	0	0	0	0.425	0	0.308	0	0.585
HSP90AA1	HCFC1	1851814	1849194	9606.ENSP00000335153	9606.ENSP00000309555	0	0	0	0	0	0.556	0	0.104	0	0.585
COPS5	TYK2	1853602	1845624	9606.ENSP00000350512	9606.ENSP00000264818	0	0	0	0	0	0.576	0	0.063	0	0.585
SRSF5	ACLY	1858188	1844250	9606.ENSP00000377892	9606.ENSP00000253792	0	0	0	0	0.082	0.567	0	0.041	0	0.585
FLT1	THBS1	1846791	1844779	9606.ENSP00000282397	9606.ENSP00000260356	0	0	0	0	0	0	0	0.585	0	0.585
HSPA5	CDK2	1850618	1845906	9606.ENSP00000324173	9606.ENSP00000266970	0	0	0	0	0	0.35	0	0.388	0	0.585
NR1I3	ABCC3	1854699	1846952	9606.ENSP00000356958	9606.ENSP00000285238	0	0	0	0	0	0	0	0.585	0	0.585
ACACA	NOS2	1852858	1850906	9606.ENSP00000344789	9606.ENSP00000327251	0	0	0	0	0	0	0	0.585	0	0.585
FOXM1	ALB	1852579	1847637	9606.ENSP00000342307	9606.ENSP00000295897	0	0	0	0	0	0	0	0.585	0	0.585
EIF4EBP1	TP53	1852358	1846083	9606.ENSP00000340691	9606.ENSP00000269305	0	0	0	0	0	0	0	0.585	0	0.585
LPL	HMGCR	1849220	1847097	9606.ENSP00000309757	9606.ENSP00000287936	0	0	0	0	0	0	0	0.585	0	0.585
NFE2L2	CASP3	1858451	1849375	9606.ENSP00000380252	9606.ENSP00000311032	0	0	0	0	0	0.576	0	0.063	0	0.585
VCAM1	AKT1	1847502	1846136	9606.ENSP00000294728	9606.ENSP00000270202	0	0	0	0	0	0	0	0.585	0	0.585
AURKB	CYLD	1863844	1849128	9606.ENSP00000463999	9606.ENSP00000308928	0	0	0	0	0	0.567	0	0.081	0	0.585
TNF	IFNB1	1860103	1857184	9606.ENSP00000398698	9606.ENSP00000369581	0	0	0	0	0	0	0	0.585	0	0.585
HLA-DPB1	HLA-DQA1	1860705	1852213	9606.ENSP00000408146	9606.ENSP00000339398	0	0	0	0.682	0.289	0.345	0	0.48	0	0.585
NR1H3	FASN	1859317	1848653	9606.ENSP00000387946	9606.ENSP00000304592	0	0	0	0	0	0	0	0.585	0	0.585
ACLY	INS	1844250	1844030	9606.ENSP00000253792	9606.ENSP00000250971	0	0	0	0	0	0	0	0.585	0	0.585
SCNN1B	PRKCB	1852969	1848723	9606.ENSP00000345751	9606.ENSP00000305355	0	0	0	0	0	0	0	0.585	0	0.585
SLC30A10	INS	1854473	1844030	9606.ENSP00000355893	9606.ENSP00000250971	0	0	0	0	0	0	0	0.585	0	0.585
BIRC5	ESR1	1848314	1842435	9606.ENSP00000301633	9606.ENSP00000206249	0	0	0	0	0	0.089	0	0.564	0	0.585
ATG16L1	NKX2-3	1857972	1852627	9606.ENSP00000375872	9606.ENSP00000342828	0	0	0	0	0	0	0	0.585	0	0.585
ALB	MAPK14	1847637	1843222	9606.ENSP00000295897	9606.ENSP00000229794	0	0	0	0	0	0	0	0.585	0	0.585
CASP3	NFKB1	1849375	1843094	9606.ENSP00000311032	9606.ENSP00000226574	0	0	0	0	0	0	0	0.585	0	0.585
TF	SLC11A1	1859071	1843344	9606.ENSP00000385834	9606.ENSP00000233202	0	0	0	0	0	0	0	0.584	0	0.584
FASN	ACOX1	1848653	1847391	9606.ENSP00000304592	9606.ENSP00000293217	0	0	0	0	0	0	0	0.584	0	0.584
RASSF1	SFRP1	1853458	1842801	9606.ENSP00000349547	9606.ENSP00000220772	0	0	0	0	0	0	0	0.584	0	0.584
IGF1R	CDH3	1845984	1845457	9606.ENSP00000268035	9606.ENSP00000264012	0	0	0	0	0	0.576	0	0.061	0	0.584
HSPA5	CAT	1850618	1843587	9606.ENSP00000324173	9606.ENSP00000241052	0	0	0	0	0	0	0	0.584	0	0.584
RICTOR	HRAS	1853522	1849235	9606.ENSP00000349959	9606.ENSP00000309845	0	0	0	0	0	0	0	0.584	0	0.584
TSPO	MET	1851096	1849944	9606.ENSP00000328973	9606.ENSP00000317272	0	0	0	0	0	0	0	0.584	0	0.584
CTLA4	TGFB1	1848585	1842869	9606.ENSP00000303939	9606.ENSP00000221930	0	0	0	0	0	0	0	0.584	0	0.584
OCLN	ALB	1853164	1847637	9606.ENSP00000347379	9606.ENSP00000295897	0	0	0	0	0	0	0	0.584	0	0.584
ALB	CDKN1A	1847637	1843736	9606.ENSP00000295897	9606.ENSP00000244741	0	0	0	0	0	0	0	0.584	0	0.584
EDN1	NFKB1	1857019	1843094	9606.ENSP00000368683	9606.ENSP00000226574	0	0	0	0	0	0	0	0.584	0	0.584
TLR4	MAP3K8	1856025	1845272	9606.ENSP00000363089	9606.ENSP00000263056	0	0	0	0	0	0.167	0	0.522	0	0.584
KRT8	RAF1	1847404	1844086	9606.ENSP00000293308	9606.ENSP00000251849	0	0	0	0	0	0.57	0	0.074	0	0.584
HSP90AA1	FASN	1851814	1848653	9606.ENSP00000335153	9606.ENSP00000304592	0	0	0	0	0	0.428	0	0.303	0	0.584
PTGS1	JUND	1854170	1844164	9606.ENSP00000354612	9606.ENSP00000252818	0	0	0	0	0	0	0	0.584	0	0.584
HMGCR	NPC1	1847097	1846078	9606.ENSP00000287936	9606.ENSP00000269228	0	0	0	0	0	0	0	0.584	0	0.584
CTLA4	CSF2	1848585	1847803	9606.ENSP00000303939	9606.ENSP00000296871	0	0	0	0	0	0	0	0.584	0	0.584
TLR4	CXCR2	1856025	1850165	9606.ENSP00000363089	9606.ENSP00000319635	0	0	0	0	0	0	0	0.584	0	0.584
PTGS1	MT1A	1854170	1847251	9606.ENSP00000354612	9606.ENSP00000290705	0	0	0	0	0	0	0	0.584	0	0.584
TNF	APOE	1860103	1844127	9606.ENSP00000398698	9606.ENSP00000252486	0	0	0	0	0	0	0	0.584	0	0.584
KRT19	RAF1	1854304	1844086	9606.ENSP00000355124	9606.ENSP00000251849	0	0	0	0	0	0.57	0	0.074	0	0.584
APOE	CAT	1844127	1843587	9606.ENSP00000252486	9606.ENSP00000241052	0	0	0	0	0	0	0	0.584	0	0.584
HMGCR	APOA1	1847097	1843442	9606.ENSP00000287936	9606.ENSP00000236850	0	0	0	0	0	0	0	0.584	0	0.584
NOTCH4	MAPK13	1856221	1842465	9606.ENSP00000364163	9606.ENSP00000211287	0	0	0	0	0	0.149	0	0.531	0	0.584
TNFSF10	NFKB1	1843591	1843094	9606.ENSP00000241261	9606.ENSP00000226574	0	0	0	0	0	0	0	0.584	0	0.584
EIF4EBP1	BCL2	1852358	1851168	9606.ENSP00000340691	9606.ENSP00000329623	0	0	0	0	0	0	0	0.584	0	0.584
USP2	CCNA1	1844761	1844380	9606.ENSP00000260187	9606.ENSP00000255465	0	0	0	0	0	0.576	0	0.061	0	0.584
PTPN2	F2	1849470	1849080	9606.ENSP00000311857	9606.ENSP00000308541	0	0	0	0	0	0	0	0.584	0	0.584
HRAS	ALB	1849235	1847637	9606.ENSP00000309845	9606.ENSP00000295897	0	0	0	0	0	0	0	0.584	0	0.584
CSF2	GAPDH	1847803	1843185	9606.ENSP00000296871	9606.ENSP00000229239	0	0	0	0	0	0	0	0.583	0	0.583
TLR4	TGFB1	1856025	1842869	9606.ENSP00000363089	9606.ENSP00000221930	0	0	0	0	0	0.075	0	0.568	0	0.583
BCL2L1	GZMB	1848421	1842586	9606.ENSP00000302564	9606.ENSP00000216341	0	0	0	0	0	0	0	0.583	0	0.583
FKBP1A	TSC1	1857423	1847972	9606.ENSP00000371138	9606.ENSP00000298552	0	0	0	0	0	0	0	0.583	0	0.583
THBS1	SERPINE1	1844779	1842959	9606.ENSP00000260356	9606.ENSP00000223095	0	0	0	0	0	0	0	0.583	0	0.583
CDH13	GSTP1	1860733	1858630	9606.ENSP00000408632	9606.ENSP00000381607	0	0	0	0	0	0	0	0.583	0	0.583
STAT3	IL4	1845584	1843288	9606.ENSP00000264657	9606.ENSP00000231449	0	0	0	0	0	0	0	0.583	0	0.583
TSPO	PRKDC	1851096	1849621	9606.ENSP00000328973	9606.ENSP00000313420	0	0	0	0	0	0	0	0.583	0	0.583
EIF4EBP1	IGF1	1852358	1848439	9606.ENSP00000340691	9606.ENSP00000302665	0	0	0	0	0	0	0	0.583	0	0.583
VEGFA	CSF2	1855611	1847803	9606.ENSP00000361125	9606.ENSP00000296871	0	0	0	0	0	0	0	0.583	0	0.583
PRDM1	JAZF1	1854949	1846875	9606.ENSP00000358092	9606.ENSP00000283928	0	0	0	0	0	0	0	0.583	0	0.583
TF	SST	1859071	1847077	9606.ENSP00000385834	9606.ENSP00000287641	0	0	0	0	0	0	0	0.583	0	0.583
TF	IL2	1859071	1843096	9606.ENSP00000385834	9606.ENSP00000226730	0	0	0	0	0	0	0	0.583	0	0.583
NOS3	ADM	1847875	1846549	9606.ENSP00000297494	9606.ENSP00000278175	0	0	0	0	0	0	0	0.583	0	0.583
TSPO	HNF4A	1851096	1849587	9606.ENSP00000328973	9606.ENSP00000312987	0	0	0	0	0	0	0	0.583	0	0.583
CCNE1	PSMA6	1845190	1844920	9606.ENSP00000262643	9606.ENSP00000261479	0	0	0	0	0	0.572	0	0.067	0	0.583
MET	IL12B	1849944	1843283	9606.ENSP00000317272	9606.ENSP00000231228	0	0	0	0	0	0	0	0.583	0	0.583
GAST	ALB	1851334	1847637	9606.ENSP00000331358	9606.ENSP00000295897	0	0	0	0	0	0	0	0.583	0	0.583
TSPO	UCHL1	1851096	1846906	9606.ENSP00000328973	9606.ENSP00000284440	0	0	0	0	0	0	0	0.583	0	0.583
ALB	PLEK	1847637	1843395	9606.ENSP00000295897	9606.ENSP00000234313	0	0	0	0	0	0	0	0.583	0	0.583
RPS23	ACTA2	1847772	1843003	9606.ENSP00000296674	9606.ENSP00000224784	0	0	0	0	0	0.583	0	0	0	0.583
ITGAL	IL2	1853413	1843096	9606.ENSP00000349252	9606.ENSP00000226730	0	0	0	0	0	0	0	0.583	0	0.583
MTOR	RAF1	1854147	1844086	9606.ENSP00000354558	9606.ENSP00000251849	0	0	0	0	0	0	0	0.583	0	0.583
VEGFA	BCL2L1	1855611	1848421	9606.ENSP00000361125	9606.ENSP00000302564	0	0	0	0	0	0	0	0.583	0	0.583
NPPA	BSN	1856505	1847731	9606.ENSP00000365663	9606.ENSP00000296452	0	0	0	0	0	0	0	0.583	0	0.583
ALB	FLT1	1847637	1846791	9606.ENSP00000295897	9606.ENSP00000282397	0	0	0	0	0	0	0	0.583	0	0.583
SERPINA4	ALB	1847997	1847637	9606.ENSP00000298841	9606.ENSP00000295897	0	0	0	0	0	0	0	0.583	0	0.583
F2	IL6	1849080	1844631	9606.ENSP00000308541	9606.ENSP00000258743	0	0	0	0	0	0	0	0.583	0	0.583
TSPO	HSPB1	1851096	1843915	9606.ENSP00000328973	9606.ENSP00000248553	0	0	0	0	0	0	0	0.583	0	0.583
AR	PTGES3	1856164	1845046	9606.ENSP00000363822	9606.ENSP00000262033	0	0	0	0	0	0.576	0	0.057	0	0.583
RDX	PXN	1852628	1843137	9606.ENSP00000342830	9606.ENSP00000228307	0	0	0	0	0	0	0	0.583	0	0.583
DDX58	PRKCB	1857110	1848723	9606.ENSP00000369213	9606.ENSP00000305355	0	0	0	0	0	0.583	0	0	0	0.583
RRM2	RRM2B	1854033	1844085	9606.ENSP00000353770	9606.ENSP00000251810	0	0	0.527	0.984	0	0.576	0	0.634	0	0.583
FOXO1	LEP	1857055	1849557	9606.ENSP00000368880	9606.ENSP00000312652	0	0	0	0	0	0	0	0.583	0	0.583
IL17A	CSF2	1852780	1847803	9606.ENSP00000344192	9606.ENSP00000296871	0	0	0	0	0	0	0	0.582	0	0.582
SOCS3	POMC	1851244	1845600	9606.ENSP00000330341	9606.ENSP00000264708	0	0	0	0	0	0	0	0.582	0	0.582
GCG	IRS2	1859292	1856394	9606.ENSP00000387662	9606.ENSP00000365016	0	0	0	0	0	0	0	0.582	0	0.582
TSPO	LPL	1851096	1849220	9606.ENSP00000328973	9606.ENSP00000309757	0	0	0	0	0	0	0	0.582	0	0.582
IL15	IL1B	1847753	1845335	9606.ENSP00000296545	9606.ENSP00000263341	0	0	0	0	0	0	0	0.582	0	0.582
CD40	TNFRSF1A	1855654	1842286	9606.ENSP00000361359	9606.ENSP00000162749	0	0	0	0	0	0	0	0.582	0	0.582
ALB	HMGCR	1847637	1847097	9606.ENSP00000295897	9606.ENSP00000287936	0	0	0	0	0	0	0	0.582	0	0.582
ALOX5AP	LTB4R	1857231	1848957	9606.ENSP00000369858	9606.ENSP00000307445	0	0	0	0	0	0	0	0.582	0	0.582
IL15	TGFB1	1847753	1842869	9606.ENSP00000296545	9606.ENSP00000221930	0	0	0	0	0	0	0	0.582	0	0.582
BCL2L1	ESR1	1848421	1842435	9606.ENSP00000302564	9606.ENSP00000206249	0	0	0	0	0	0	0	0.582	0	0.582
ICOSLG	ENO3	1858943	1850612	9606.ENSP00000384432	9606.ENSP00000324105	0	0	0	0	0	0	0	0.582	0	0.582
TUBD1	HDAC7	1850282	1842249	9606.ENSP00000320797	9606.ENSP00000080059	0	0	0	0	0	0.095	0	0.558	0	0.582
TNF	TNFRSF14	1860103	1853239	9606.ENSP00000398698	9606.ENSP00000347948	0	0	0	0	0	0	0	0.582	0	0.582
TSPO	FGF7	1851096	1845969	9606.ENSP00000328973	9606.ENSP00000267843	0	0	0	0	0	0	0	0.582	0	0.582
EDN1	CAT	1857019	1843587	9606.ENSP00000368683	9606.ENSP00000241052	0	0	0	0	0	0	0	0.582	0	0.582
CD40	TP53	1855654	1846083	9606.ENSP00000361359	9606.ENSP00000269305	0	0	0	0	0	0	0	0.582	0	0.582
GCG	ADIPOQ	1859292	1850277	9606.ENSP00000387662	9606.ENSP00000320709	0	0	0	0	0	0	0	0.582	0	0.582
DPYD	RRM2	1855189	1854033	9606.ENSP00000359211	9606.ENSP00000353770	0	0	0	0	0	0	0	0.582	0	0.582
PTGS2	CEBPB	1854602	1848728	9606.ENSP00000356438	9606.ENSP00000305422	0	0	0	0	0	0	0	0.582	0	0.582
TYMS	PSMA5	1849803	1846187	9606.ENSP00000315644	9606.ENSP00000271308	0	0	0	0	0.101	0.555	0	0	0	0.582
ACLY	SLC5A5	1844250	1842895	9606.ENSP00000253792	9606.ENSP00000222248	0	0	0	0	0.524	0	0	0.158	0	0.582
SREBF1	FDFT1	1853255	1842791	9606.ENSP00000348069	9606.ENSP00000220584	0	0	0	0	0	0	0	0.582	0	0.582
MMP9	MET	1855661	1849944	9606.ENSP00000361405	9606.ENSP00000317272	0	0	0	0	0	0	0	0.582	0	0.582
IL6	CAT	1844631	1843587	9606.ENSP00000258743	9606.ENSP00000241052	0	0	0	0	0	0	0	0.582	0	0.582
RAC1	INS	1853302	1844030	9606.ENSP00000348461	9606.ENSP00000250971	0	0	0	0	0	0	0	0.582	0	0.582
BCL2	PPARG	1851168	1847090	9606.ENSP00000329623	9606.ENSP00000287820	0	0	0	0	0	0	0	0.582	0	0.582
CDK4	NFKBIA	1844551	1842621	9606.ENSP00000257904	9606.ENSP00000216797	0	0	0	0	0	0.149	0	0.529	0	0.582
XRCC6	TCF4	1853821	1853052	9606.ENSP00000352257	9606.ENSP00000346440	0	0	0	0	0	0.572	0	0.064	0	0.582
MMP9	BIRC5	1855661	1848314	9606.ENSP00000361405	9606.ENSP00000301633	0	0	0	0	0	0	0	0.582	0	0.582
ACE	ICAM1	1847260	1845628	9606.ENSP00000290866	9606.ENSP00000264832	0	0	0	0	0	0	0	0.582	0	0.582
PARP1	TSPO	1854450	1851096	9606.ENSP00000355759	9606.ENSP00000328973	0	0	0	0	0	0	0	0.582	0	0.582
HPGDS	CAT	1847557	1843587	9606.ENSP00000295256	9606.ENSP00000241052	0	0	0	0	0	0	0	0.582	0	0.582
RPS6	PIK3CA	1857216	1845446	9606.ENSP00000369757	9606.ENSP00000263967	0	0	0	0	0	0	0	0.582	0	0.582
ME1	HK3	1855083	1847354	9606.ENSP00000358719	9606.ENSP00000292432	0	0	0	0	0	0	0	0.582	0	0.582
MMP9	ESR1	1855661	1842435	9606.ENSP00000361405	9606.ENSP00000206249	0	0	0	0	0	0	0	0.582	0	0.582
CTNNB1	PPARG	1852818	1847090	9606.ENSP00000344456	9606.ENSP00000287820	0	0	0	0	0	0	0	0.582	0	0.582
RPTOR	PDIA3	1848942	1848170	9606.ENSP00000307272	9606.ENSP00000300289	0	0	0	0	0	0.569	0	0.07	0	0.582
GPT	GGT1	1858252	1843931	9606.ENSP00000378408	9606.ENSP00000248923	0	0	0	0	0	0	0	0.582	0	0.582
ACE	HMGCR	1847260	1847097	9606.ENSP00000290866	9606.ENSP00000287936	0	0	0	0	0	0	0	0.582	0	0.582
TNF	PPARG	1860103	1847090	9606.ENSP00000398698	9606.ENSP00000287820	0	0	0	0	0	0	0	0.582	0	0.582
CDKN2A	ALB	1859838	1847637	9606.ENSP00000394932	9606.ENSP00000295897	0	0	0	0	0	0	0	0.582	0	0.582
TIMP3	CDH1	1845855	1844988	9606.ENSP00000266085	9606.ENSP00000261769	0	0	0	0	0	0	0	0.582	0	0.582
RUNX3	SOCS1	1852701	1851146	9606.ENSP00000343477	9606.ENSP00000329418	0	0	0	0	0	0	0	0.582	0	0.582
TSPO	REN	1851096	1846232	9606.ENSP00000328973	9606.ENSP00000272190	0	0	0	0	0	0	0	0.582	0	0.582
VCAM1	MMP2	1847502	1842719	9606.ENSP00000294728	9606.ENSP00000219070	0	0	0	0	0	0	0	0.582	0	0.582
PPARA	CAT	1845205	1843587	9606.ENSP00000262735	9606.ENSP00000241052	0	0	0	0	0	0	0	0.582	0	0.582
NOS1	ACE	1852004	1847260	9606.ENSP00000337459	9606.ENSP00000290866	0	0	0	0	0	0	0	0.582	0	0.582
ORMDL3	ORM1	1848680	1844690	9606.ENSP00000304858	9606.ENSP00000259396	0	0	0	0	0	0	0	0.582	0	0.582
ICAM1	CDH1	1845628	1844988	9606.ENSP00000264832	9606.ENSP00000261769	0	0	0	0	0	0	0	0.582	0	0.582
DDX58	IRF5	1857110	1853492	9606.ENSP00000369213	9606.ENSP00000349770	0	0	0	0	0	0	0	0.582	0	0.582
EDN1	IGF1	1857019	1848439	9606.ENSP00000368683	9606.ENSP00000302665	0	0	0	0	0	0	0	0.582	0	0.582
CDKN2A	CTNNB1	1859838	1852818	9606.ENSP00000394932	9606.ENSP00000344456	0	0	0	0	0	0	0	0.582	0	0.582
CSF2	VCAM1	1847803	1847502	9606.ENSP00000296871	9606.ENSP00000294728	0	0	0	0	0	0	0	0.582	0	0.582
TLR4	CD86	1856025	1851423	9606.ENSP00000363089	9606.ENSP00000332049	0	0	0	0	0	0	0	0.582	0	0.582
PARP1	HSD11B2	1854450	1849905	9606.ENSP00000355759	9606.ENSP00000316786	0	0	0	0	0	0	0	0.581	0	0.581
IGF2R	IGF1	1853441	1848439	9606.ENSP00000349437	9606.ENSP00000302665	0	0	0	0	0	0	0	0.581	0	0.581
CDH13	CDKN2A	1860733	1859838	9606.ENSP00000408632	9606.ENSP00000394932	0	0	0	0	0	0	0	0.581	0	0.581
TSPO	IL1B	1851096	1845335	9606.ENSP00000328973	9606.ENSP00000263341	0	0	0	0	0	0	0	0.581	0	0.581
FASLG	DMD	1854652	1854257	9606.ENSP00000356694	9606.ENSP00000354923	0	0	0	0	0	0.573	0	0.059	0	0.581
STAT1	INS	1854113	1844030	9606.ENSP00000354394	9606.ENSP00000250971	0	0	0	0	0	0	0	0.581	0	0.581
RICTOR	PLEK	1853522	1843395	9606.ENSP00000349959	9606.ENSP00000234313	0	0	0	0	0	0	0	0.581	0	0.581
ALB	ACTA2	1847637	1843003	9606.ENSP00000295897	9606.ENSP00000224784	0	0	0	0	0	0	0	0.581	0	0.581
IFNA1	NFKB1	1846520	1843094	9606.ENSP00000276927	9606.ENSP00000226574	0	0	0	0	0	0	0	0.581	0	0.581
NFIA	RPS11	1855427	1846167	9606.ENSP00000360231	9606.ENSP00000270625	0	0	0	0	0	0.581	0	0	0	0.581
SHC1	STAT1	1860266	1854113	9606.ENSP00000401303	9606.ENSP00000354394	0	0	0	0	0	0	0	0.581	0	0.581
MTHFR	COMT	1856524	1854135	9606.ENSP00000365775	9606.ENSP00000354511	0	0	0	0	0	0	0	0.581	0	0.581
SREBF2	APOE	1854125	1844127	9606.ENSP00000354476	9606.ENSP00000252486	0	0	0	0	0	0	0	0.581	0	0.581
IL6	EGR1	1844631	1843543	9606.ENSP00000258743	9606.ENSP00000239938	0	0	0	0	0	0	0	0.581	0	0.581
SDHC	ESR1	1854697	1842435	9606.ENSP00000356953	9606.ENSP00000206249	0	0	0	0	0	0	0	0.581	0	0.581
FHIT	HRAS	1852550	1849235	9606.ENSP00000342087	9606.ENSP00000309845	0	0	0	0	0	0	0	0.581	0	0.581
SOCS3	GAPDH	1851244	1843185	9606.ENSP00000330341	9606.ENSP00000229239	0	0	0	0	0	0	0	0.581	0	0.581
EDN1	PTGIR	1857019	1847278	9606.ENSP00000368683	9606.ENSP00000291294	0	0	0	0	0	0	0	0.581	0	0.581
ARID1B	RBX1	1852829	1842568	9606.ENSP00000344546	9606.ENSP00000216225	0	0	0	0	0	0.57	0	0.067	0	0.581
CYP1A1	ALB	1857086	1847637	9606.ENSP00000369050	9606.ENSP00000295897	0	0	0	0	0	0	0	0.581	0	0.581
NRG1	PPP3R1	1853417	1843394	9606.ENSP00000349275	9606.ENSP00000234310	0	0	0	0	0	0	0	0.581	0	0.581
JAK2	IGF1	1857411	1848439	9606.ENSP00000371067	9606.ENSP00000302665	0	0	0	0	0	0	0	0.581	0	0.581
EIF4E	TP53	1861659	1846083	9606.ENSP00000425561	9606.ENSP00000269305	0	0	0	0	0	0	0	0.581	0	0.581
NFE2L2	CAT	1858451	1843587	9606.ENSP00000380252	9606.ENSP00000241052	0	0	0	0	0	0	0	0.581	0	0.581
GCG	HNF4A	1859292	1849587	9606.ENSP00000387662	9606.ENSP00000312987	0	0	0	0	0	0	0	0.581	0	0.581
SDHC	AKT1	1854697	1846136	9606.ENSP00000356953	9606.ENSP00000270202	0	0	0	0	0	0	0	0.581	0	0.581
NR1H3	APOE	1859317	1844127	9606.ENSP00000387946	9606.ENSP00000252486	0	0	0	0	0	0	0	0.581	0	0.581
SDHC	PPARA	1854697	1845205	9606.ENSP00000356953	9606.ENSP00000262735	0	0	0	0	0	0	0	0.581	0	0.581
EGFR	SMAD2	1846445	1845079	9606.ENSP00000275493	9606.ENSP00000262160	0	0	0	0	0	0	0	0.581	0	0.581
F2	GAPDH	1849080	1843185	9606.ENSP00000308541	9606.ENSP00000229239	0	0	0	0	0	0	0	0.581	0	0.581
GSTP1	CDH1	1858630	1844988	9606.ENSP00000381607	9606.ENSP00000261769	0	0	0	0	0	0	0	0.581	0	0.581
RPS4X	PHB	1855955	1848178	9606.ENSP00000362744	9606.ENSP00000300408	0	0	0	0	0.107	0.551	0	0	0	0.581
RICTOR	RBX1	1853522	1842568	9606.ENSP00000349959	9606.ENSP00000216225	0	0	0	0	0	0.57	0	0.067	0	0.581
RHOA	INS	1860210	1844030	9606.ENSP00000400175	9606.ENSP00000250971	0	0	0	0	0	0	0	0.581	0	0.581
CNR1	INS	1855040	1844030	9606.ENSP00000358511	9606.ENSP00000250971	0	0	0	0	0	0	0	0.581	0	0.581
OPRM1	COMT	1859815	1854135	9606.ENSP00000394624	9606.ENSP00000354511	0	0	0	0	0	0	0	0.581	0	0.581
LEP	NFKB1	1849557	1843094	9606.ENSP00000312652	9606.ENSP00000226574	0	0	0	0	0	0	0	0.581	0	0.581
ACACA	CBR1	1852858	1847224	9606.ENSP00000344789	9606.ENSP00000290349	0.087	0	0	0	0	0	0	0.56	0	0.581
FOSL2	PIK3CA	1845606	1845446	9606.ENSP00000264716	9606.ENSP00000263967	0	0	0	0	0	0	0	0.581	0	0.581
APOE	HMOX1	1844127	1842546	9606.ENSP00000252486	9606.ENSP00000216117	0	0	0	0	0	0	0	0.581	0	0.581
EGFR	PLEK	1846445	1843395	9606.ENSP00000275493	9606.ENSP00000234313	0	0	0	0	0	0	0	0.581	0	0.581
LEP	SIRT1	1849557	1842473	9606.ENSP00000312652	9606.ENSP00000212015	0	0	0	0	0	0	0	0.581	0	0.581
IL10	VCAM1	1860958	1847502	9606.ENSP00000412237	9606.ENSP00000294728	0	0	0	0	0	0	0	0.581	0	0.581
IL10	INS	1860958	1844030	9606.ENSP00000412237	9606.ENSP00000250971	0	0	0	0	0	0	0	0.581	0	0.581
IRF5	TYK2	1853492	1845624	9606.ENSP00000349770	9606.ENSP00000264818	0	0	0	0	0	0	0	0.581	0	0.581
IL1B	INS	1845335	1844030	9606.ENSP00000263341	9606.ENSP00000250971	0	0	0	0	0	0	0	0.581	0	0.581
A2M	IL4	1850599	1843288	9606.ENSP00000323929	9606.ENSP00000231449	0	0	0	0	0	0.576	0	0.053	0	0.581
IGF1	BCL2L1	1848439	1848421	9606.ENSP00000302665	9606.ENSP00000302564	0	0	0	0	0	0	0	0.581	0	0.581
IL6	TNFRSF1A	1844631	1842286	9606.ENSP00000258743	9606.ENSP00000162749	0	0	0	0	0	0	0	0.581	0	0.581
INS	IL4	1844030	1843288	9606.ENSP00000250971	9606.ENSP00000231449	0	0	0	0	0	0	0	0.581	0	0.581
REN	APOE	1846232	1844127	9606.ENSP00000272190	9606.ENSP00000252486	0	0	0	0	0	0	0	0.581	0	0.581
